station_m,E,N,z_ground_ft,H_axis_m,kind,area_m2,H_max_m,toe_us_m,toe_ds_m,base_width_m,area_us_below_nwl_m2,note
1230,686740.2,4355967.8,4001,36.3,rcc,831.9500204802716,38.05385873025011,4.0,-34.0,38.0,117.90050112275821,
1240,686740.5,4355977.7,4000,36.6,rcc,879.1102756532478,38.0526287722887,4.0,-36.0,40.0,119.73851071495437,
1250,686743.3,4355987.2,3999,36.9,rcc,970.926424617367,38.131497322756786,4.0,-39.0,43.0,120.71893066841835,
1259,686744.3,4355996.9,3999,36.7,rcc,989.4078285453909,38.05261413436642,4.0,-40.0,44.0,119.70213396627742,
1269,686743.0,4356006.8,3999,36.8,rcc,1033.5315816318996,38.202023761514056,4.0,-42.0,46.0,120.31419890980828,
1279,686741.7,4356016.7,4000,36.5,rcc,1052.3818039811215,37.59580048961061,4.0,-45.0,49.0,119.17062730625184,
1289,686740.4,4356026.5,4000,36.6,rcc,956.1083377439629,37.450328786224645,4.0,-45.0,49.0,120.17941895075796,
1299,686744.4,4356035.7,4000,36.4,rcc,985.9247821604124,37.11233871065883,4.0,-41.0,45.0,120.05661374219426,
1309,686750.8,4356042.8,4000,36.7,rcc,998.7373509904437,37.331573519197036,4.0,-45.0,49.0,120.23940767726299,
1314,686755.5,4356042.0,4003,35.5,rcc,676.8499580797074,35.75698729650139,4.0,-29.0,33.0,118.22182165926074,
1323,686755.0,4356032.0,4013,32.6,rcc,537.7817667935994,33.79689333172087,4.0,-24.0,28.0,108.44104057974414,
1333,686754.5,4356022.1,4017,31.5,rcc,486.18119358478316,32.493144880271984,4.0,-22.0,26.0,103.90642746451567,
1343,686754.1,4356012.1,4017,31.3,rcc,469.5915219099959,32.738073910216826,4.0,-21.0,25.0,103.73133934206794,
1353,686753.6,4356002.2,4015,32.1,rcc,472.3470639577613,33.69263360052605,4.0,-21.0,25.0,107.1519343154655,
1363,686753.2,4355992.2,4015,32.1,rcc,470.0809561815945,33.82151323854396,4.0,-21.0,25.0,107.40239681777484,
1373,686752.7,4355982.3,4016,31.7,rcc,463.5057104113023,33.18574858980355,4.0,-21.0,25.0,105.35780194971267,
1383,686752.2,4355972.3,4019,30.9,rcc,452.5858491991696,32.32112615259052,4.0,-20.0,24.0,101.95344019103891,
1393,686751.8,4355962.4,4021,30.1,rcc,439.54484435642144,31.4808363624511,4.0,-20.0,24.0,98.79106542025102,
1403,686751.3,4355952.4,4021,30.1,rcc,433.22427285032313,31.93533215729417,4.0,-20.0,24.0,99.64242900249656,
1413,686750.8,4355942.5,4022,29.9,rcc,439.8161467296759,31.883820643649415,4.0,-20.0,24.0,99.03121513394126,
1423,686750.4,4355932.5,4026,28.7,rcc,408.5594797903507,29.100968988692784,4.0,-21.0,25.0,91.0188785696655,
1433,686749.9,4355922.6,4040,24.3,rcc,348.870221656043,25.959747869337207,4.0,-18.0,22.0,69.62802219383047,
1443,686749.5,4355912.6,4060,18.3,rcc,277.5834750991062,19.280038381987424,4.0,-18.0,22.0,46.01597831371055,
1453,686749.0,4355902.7,4076,13.3,rcc,184.05423665661124,13.921578204827256,4.0,-17.0,21.0,28.53162870020219,
1463,686748.5,4355892.7,4088,9.6,rcc,102.02369152230199,9.9947013903477,4.0,-12.0,16.0,12.440879336292937,
1473,686748.1,4355882.8,4102,5.6,rcc,48.28624015768469,5.643368110470192,4.0,-8.0,12.0,0.0,
1483,686747.6,4355872.8,4117,1.0,rcc,6.1337800674775735,0.9919309874569535,4.0,-4.0,8.0,0.0,
1493,686747.1,4355862.9,4134,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
1500,686740.2,4355860.0,4141,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
1510,686730.2,4355860.3,4146,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
